participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.2","19","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:13:36.036Z","2025-04-15T15:13:38.824Z","2788","2788","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.2","19","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.2}","undefined","undefined","2025-04-15T15:13:36.036Z","2025-04-15T15:13:38.824Z","2788","2788","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.66","20","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:13:38.869Z","2025-04-15T15:13:44.005Z","5136","5136","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.66","20","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.66}","undefined","undefined","2025-04-15T15:13:38.869Z","2025-04-15T15:13:44.005Z","5136","5136","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.54","21","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:13:44.054Z","2025-04-15T15:13:47.322Z","3268","3268","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.54","21","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.54}","undefined","undefined","2025-04-15T15:13:44.054Z","2025-04-15T15:13:47.322Z","3268","3268","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.32","22","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:13:47.377Z","2025-04-15T15:13:53.182Z","5805","5805","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.32","22","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.32}","undefined","undefined","2025-04-15T15:13:47.377Z","2025-04-15T15:13:53.182Z","5805","5805","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.28","23","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:13:53.232Z","2025-04-15T15:13:59.501Z","6269","6269","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.28","23","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.28}","undefined","undefined","2025-04-15T15:13:53.232Z","2025-04-15T15:13:59.501Z","6269","6269","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.26","24","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:13:59.547Z","2025-04-15T15:14:08.096Z","8549","8549","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.26","24","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.26}","undefined","undefined","2025-04-15T15:13:59.547Z","2025-04-15T15:14:08.096Z","8549","8549","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.22","25","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:14:08.163Z","2025-04-15T15:14:13.460Z","5297","5297","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.22","25","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.22}","undefined","undefined","2025-04-15T15:14:08.163Z","2025-04-15T15:14:13.460Z","5297","5297","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.6","26","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:13.508Z","2025-04-15T15:14:16.317Z","2809","2809","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.6","26","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.6}","undefined","undefined","2025-04-15T15:14:13.508Z","2025-04-15T15:14:16.317Z","2809","2809","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.9","27","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:16.364Z","2025-04-15T15:14:18.558Z","2194","2194","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.9","27","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.9}","undefined","undefined","2025-04-15T15:14:16.364Z","2025-04-15T15:14:18.558Z","2194","2194","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.8","28","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:18.603Z","2025-04-15T15:14:20.489Z","1886","1886","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.8","28","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.8}","undefined","undefined","2025-04-15T15:14:18.603Z","2025-04-15T15:14:20.489Z","1886","1886","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.8","29","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:20.541Z","2025-04-15T15:14:22.344Z","1803","1803","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.8","29","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.8}","undefined","undefined","2025-04-15T15:14:20.541Z","2025-04-15T15:14:22.344Z","1803","1803","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.46","30","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:14:22.402Z","2025-04-15T15:14:26.106Z","3704","3704","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.46","30","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.46}","undefined","undefined","2025-04-15T15:14:22.402Z","2025-04-15T15:14:26.106Z","3704","3704","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.7","31","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:26.155Z","2025-04-15T15:14:28.232Z","2077","2077","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.7","31","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.7}","undefined","undefined","2025-04-15T15:14:26.155Z","2025-04-15T15:14:28.232Z","2077","2077","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.1","32","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:14:28.278Z","2025-04-15T15:14:30.823Z","2545","2545","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.1","32","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.1}","undefined","undefined","2025-04-15T15:14:28.278Z","2025-04-15T15:14:30.823Z","2545","2545","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.42","33","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:14:30.871Z","2025-04-15T15:14:33.695Z","2824","2824","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.42","33","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.42}","undefined","undefined","2025-04-15T15:14:30.871Z","2025-04-15T15:14:33.695Z","2824","2824","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.4","34","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:33.764Z","2025-04-15T15:14:36.918Z","3154","3154","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.4","34","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.4}","undefined","undefined","2025-04-15T15:14:33.764Z","2025-04-15T15:14:36.918Z","3154","3154","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.26","35","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:14:36.964Z","2025-04-15T15:14:42.310Z","5346","5346","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.26","35","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.26}","undefined","undefined","2025-04-15T15:14:36.964Z","2025-04-15T15:14:42.310Z","5346","5346","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.74","36","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:42.363Z","2025-04-15T15:14:48.282Z","5919","5919","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.74","36","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.74}","undefined","undefined","2025-04-15T15:14:42.363Z","2025-04-15T15:14:48.282Z","5919","5919","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.5","37","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:48.333Z","2025-04-15T15:14:49.916Z","1583","1583","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.5","37","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.5}","undefined","undefined","2025-04-15T15:14:48.333Z","2025-04-15T15:14:49.916Z","1583","1583","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.0","38","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:14:49.958Z","2025-04-15T15:14:51.824Z","1866","1866","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.0","38","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0}","undefined","undefined","2025-04-15T15:14:49.958Z","2025-04-15T15:14:51.824Z","1866","1866","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.34","39","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:51.876Z","2025-04-15T15:14:56.976Z","5100","5100","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.34","39","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.34}","undefined","undefined","2025-04-15T15:14:51.876Z","2025-04-15T15:14:56.976Z","5100","5100","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.8","40","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:14:57.027Z","2025-04-15T15:15:00.383Z","3356","3356","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.8","40","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.8}","undefined","undefined","2025-04-15T15:14:57.027Z","2025-04-15T15:15:00.383Z","3356","3356","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,1.0","41","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:15:00.430Z","2025-04-15T15:15:01.854Z","1424","1424","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,1.0","41","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":1}","undefined","undefined","2025-04-15T15:15:00.430Z","2025-04-15T15:15:01.854Z","1424","1424","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.78","42","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Right Image","undefined","undefined","2025-04-15T15:15:01.898Z","2025-04-15T15:15:08.915Z","7017","7017","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.78","42","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.78}","undefined","undefined","2025-04-15T15:15:01.898Z","2025-04-15T15:15:08.915Z","7017","7017","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.5","43","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:15:08.962Z","2025-04-15T15:15:11.633Z","2671","2671","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.5","43","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.5}","undefined","undefined","2025-04-15T15:15:08.962Z","2025-04-15T15:15:11.633Z","2671","2671","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.68","44","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:15:11.680Z","2025-04-15T15:15:17.096Z","5416","5416","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.7,0.68","44","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.68}","undefined","undefined","2025-04-15T15:15:11.680Z","2025-04-15T15:15:17.096Z","5416","5416","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.46","45","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Left Image","undefined","undefined","2025-04-15T15:15:17.144Z","2025-04-15T15:15:23.076Z","5932","5932","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.46","45","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.46}","undefined","undefined","2025-04-15T15:15:17.144Z","2025-04-15T15:15:23.076Z","5932","5932","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.6","46","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:15:23.122Z","2025-04-15T15:15:24.841Z","1719","1719","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.6","46","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.6}","undefined","undefined","2025-04-15T15:15:23.122Z","2025-04-15T15:15:24.841Z","1719","1719","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.4","47","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:15:24.884Z","2025-04-15T15:15:27.109Z","2225","2225","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.4","47","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.4}","undefined","undefined","2025-04-15T15:15:24.884Z","2025-04-15T15:15:27.109Z","2225","2225","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.48","48","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:15:27.153Z","2025-04-15T15:15:32.265Z","5112","5112","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,0.48","48","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.48}","undefined","undefined","2025-04-15T15:15:27.153Z","2025-04-15T15:15:32.265Z","5112","5112","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.7","49","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:15:32.323Z","2025-04-15T15:15:34.259Z","1936","1936","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.3,0.7","49","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.7}","undefined","undefined","2025-04-15T15:15:32.323Z","2025-04-15T15:15:34.259Z","1936","1936","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,1.0","50","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:15:34.311Z","2025-04-15T15:15:35.674Z","1363","1363","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"31f9b894-40e0-448b-be64-7608ff8d450f","42-0.5,1.0","50","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":1}","undefined","undefined","2025-04-15T15:15:34.311Z","2025-04-15T15:15:35.674Z","1363","1363","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","introduction","0","","completed","undefined","undefined","100.00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2025-04-15T15:03:56.371Z","2025-04-15T15:03:58.040Z","1669","1669","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.1","1","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:03:58.100Z","2025-04-15T15:04:00.299Z","2199","2199","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.1","1","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.1}","undefined","undefined","2025-04-15T15:03:58.100Z","2025-04-15T15:04:00.299Z","2199","2199","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.9","2","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:04:00.350Z","2025-04-15T15:04:03.017Z","2667","2667","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.9","2","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.9}","undefined","undefined","2025-04-15T15:04:00.350Z","2025-04-15T15:04:03.017Z","2667","2667","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.28","3","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:03.093Z","2025-04-15T15:04:09.450Z","6357","6357","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
